,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Seating_Capacity,Compression_Ratio,Turbocharger,max_power,max_power_rpm,max_torque,max_torque_rpm
337,Tata,Tigor,Revotron Xma,660000,1199.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.0,992.0,5,165.0,5.0,,False,63.252914000000004,6000.0,113.0,3300.0
338,Tata,Tigor,Revotron Xza Plus,749000,1199.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.0,992.0,5,170.0,5.0,10.8,False,63.252914000000004,6000.0,113.0,3300.0
339,Tata,Zest,Xe Petrol,582287,1193.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Petrol,17.6,1135.0,5,175.0,5.0,9.1,True,66.19491000000001,5000.0,140.0,2750.0
340,Tata,Zest,Xe Diesel,702946,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Diesel,23.0,1152.0,5,165.0,5.0,,True,55.162425,4000.0,190.0,2375.0
341,Tata,Zest,Xm Petrol,653926,1193.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Petrol,17.6,1135.0,5,175.0,5.0,9.1,True,66.19491000000001,5000.0,140.0,2750.0
342,Tata,Zest,Xms Petrol,672641,1193.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Petrol,17.6,1129.0,5,175.0,5.0,9.1,True,66.19491000000001,5000.0,140.0,2750.0
343,Tata,Zest,Xt Petrol,732475,1193.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Petrol,17.6,1135.0,5,175.0,5.0,9.1,True,66.19491000000001,5000.0,140.0,2375.0
344,Tata,Zest,Xm Diesel,767317,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Diesel,23.0,1106.0,5,165.0,5.0,17.1,True,55.162425,4000.0,190.0,2375.0
345,Tata,Zest,Xms Diesel,793898,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Diesel,20.65,1155.0,5,165.0,5.0,17.1,True,55.162425,4000.0,190.0,2375.0
346,Tata,Zest,Xt Diesel,855362,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Diesel,23.0,1170.0,5,165.0,5.0,17.1,True,66.19491000000001,4000.0,200.0,2375.0
347,Tata,Zest,Xma Diesel,836320,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Diesel,23.0,1170.0,5,165.0,5.0,17.1,True,55.162425,4000.0,190.0,2375.0
348,Tata,Zest,Xta Diesel,989000,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Diesel,23.0,1185.0,5,165.0,5.0,17.1,True,66.19491000000001,4000.0,200.0,2375.0
349,Tata,Zest,Zest Premio Edition,788797,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Diesel,20.65,1155.0,5,165.0,5.0,17.1,True,55.162425,4000.0,190.0,2375.0
350,Honda,Amaze,S Cvt Petrol,763000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.0,942.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
351,Honda,Amaze,E Mt Diesel,705000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,27.4,993.0,5,170.0,5.0,16.7,True,73.54990000000001,3600.0,200.0,1750.0
352,Honda,Amaze,E Mt Petrol,593000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.5,905.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
353,Honda,Amaze,S Cvt Diesel,865000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,23.8,1031.0,5,170.0,5.0,16.7,True,58.83992,3600.0,160.0,1750.0
354,Honda,Amaze,V Cvt Petrol,823000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.0,945.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
355,Honda,Amaze,V Cvt Diesel,925000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,23.8,1039.0,5,170.0,5.0,16.7,True,58.83992,3600.0,160.0,1750.0
356,Honda,Amaze,S Mt Diesel,785000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,27.4,1010.0,5,170.0,5.0,16.7,True,73.54990000000001,3600.0,200.0,1750.0
357,Honda,Amaze,Vx Mt Diesel,893000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,27.4,1023.0,5,170.0,5.0,16.7,True,73.54990000000001,3600.0,200.0,1750.0
358,Honda,Amaze,V Mt Diesel,845000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,27.4,1021.0,5,170.0,5.0,16.7,True,73.54990000000001,3600.0,200.0,1750.0
359,Honda,Amaze,Vx Mt Petrol,781000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.5,924.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
360,Honda,Amaze,V Mt Petrol,733000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.5,921.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
361,Honda,Amaze,S Mt Petrol,673000,1198.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.5,917.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
362,Honda,Amaze,Exclusive Edition Diesel,906000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,27.4,1023.0,5,170.0,5.0,16.7,True,73.54990000000001,3600.0,200.0,1750.0
363,Honda,Amaze,Exclusive Edition Petrol,794000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.5,924.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
364,Honda,Amaze,Vx Cvt Diesel,966000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,27.4,1023.0,5,170.0,5.0,16.7,True,73.54990000000001,3600.0,200.0,1750.0
365,Honda,Amaze,Vx Cvt Petrol,864000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.5,924.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
366,Honda,Amaze,Ace Edition Cvt Diesel,979300,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,27.4,1023.0,5,170.0,5.0,16.7,True,73.54990000000001,3600.0,200.0,1750.0
367,Honda,Amaze,Ace Edition Cvt Petrol,877300,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.5,924.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
368,Honda,Amaze,Ace Edition Mt Diesel,906300,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Diesel,27.4,1023.0,5,170.0,5.0,16.7,True,73.54990000000001,3600.0,200.0,1750.0
369,Honda,Amaze,Ace Edition Mt Petrol,794300,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,19.5,924.0,5,170.0,5.0,16.7,False,66.19491000000001,6000.0,110.0,4800.0
370,Maruti Suzuki,Gypsy,Hard Top,637343,1298.0,4.0,4.0,4WD,BS III,"Front, Transverse",Injection,40.0,Petrol,11.9,985.0,5,210.0,8.0,9.0,False,58.83992,6000.0,103.0,4500.0
371,Maruti Suzuki,Gypsy,Soft Top,622730,1298.0,4.0,4.0,4WD,BS III,"Front, Transverse",Injection,40.0,Petrol,11.9,985.0,5,210.0,8.0,9.0,False,58.83992,6000.0,103.0,4500.0
372,Fiat,Linea,Active Fire,715860,1368.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,15.7,1220.0,5,185.0,5.0,17.6,False,83.846886,5000.0,207.0,4500.0
373,Fiat,Linea,Active Multijet,862175,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.4,1236.0,5,185.0,5.0,17.6,True,68.401407,4000.0,209.0,2000.0
374,Fiat,Linea,Dynamic Multijet,932025,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.4,1255.0,5,185.0,5.0,17.6,True,68.401407,4000.0,209.0,2000.0
375,Fiat,Linea,Emotion Multijet,991434,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.4,1268.0,5,185.0,5.0,17.6,True,68.401407,5000.0,209.0,2000.0
376,Fiat,Linea,T-Jet Emotion,997763,1368.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,15.7,1258.0,5,185.0,5.0,,False,83.846886,5000.0,207.0,2200.0
377,Mahindra,Bolero Power Plus,Zlx,886398,1493.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,16.5,1615.0,5,180.0,7.0,,True,51.48493,3600.0,195.0,1800.0
378,Mahindra,Bolero Power Plus,Slx,851302,1493.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,16.5,1615.0,5,180.0,7.0,,True,51.48493,3600.0,195.0,1800.0
379,Mahindra,Bolero Power Plus,Sle,785656,1493.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,16.5,1615.0,5,180.0,7.0,,True,51.48493,3600.0,195.0,1800.0
380,Mahindra,Bolero Power Plus,Lx,749192,1493.0,4.0,2.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,16.5,1615.0,5,180.0,7.0,,True,52.199000000000005,3600.0,195.0,1800.0
381,Mahindra,Bolero Power Plus,Plus Non Ac Bs4 Ps,819117,2523.0,4.0,4.0,FWD (Front Wheel Drive),BS III,"Front, Longitudinal",Injection,60.0,Diesel,15.96,1615.0,5,195.0,9.0,,True,46.9983861,3200.0,195.0,1820.0
382,Maruti Suzuki,Vitara Brezza,Ldi,762742,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
383,Maruti Suzuki,Vitara Brezza,Vdi,814742,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
384,Maruti Suzuki,Vitara Brezza,Zdi,892243,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
385,Maruti Suzuki,Vitara Brezza,Zdi+,987743,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
386,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,1003552,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
387,Maruti Suzuki,Vitara Brezza,Zdi+ Ags,1037742,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
388,Maruti Suzuki,Vitara Brezza,Vdi Ags,864742,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
389,Maruti Suzuki,Vitara Brezza,Zdi Ags,942243,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
390,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone Ags,1059742,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,24.3,1170.0,5,198.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
391,Ford,Ecosport,1.5L Ti-Vct Ambiente,791000,1497.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Petrol,17.0,1220.0,5,200.0,5.0,11.0,True,90.46637700000001,6500.0,150.0,4500.0
392,Ford,Ecosport,1.5L Ti-Vct Trend,871000,1497.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Petrol,17.0,1225.0,5,200.0,5.0,11.0,True,90.46637700000001,6500.0,150.0,4500.0
393,Ford,Ecosport,1.5L Ti-Vct Titanium,950000,1497.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Petrol,17.0,1242.0,5,200.0,5.0,11.0,True,90.46637700000001,6500.0,150.0,4500.0
394,Ford,Ecosport,1.5L Ti-Vct Titanium Plus At,1130000,1497.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Petrol,14.8,1320.0,6,200.0,5.0,11.0,True,90.46637700000001,6500.0,150.0,4500.0
395,Ford,Ecosport,1.5L Tdci Ambiente,841000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Diesel,23.0,1261.0,5,200.0,5.0,16.0,True,73.54990000000001,3750.0,205.0,2500.0
396,Ford,Ecosport,1.5L Tdci Trend,921000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Diesel,23.0,1268.0,5,200.0,5.0,16.0,True,73.54990000000001,3750.0,205.0,2500.0
397,Ford,Ecosport,1.5L Tdci Titanium,999900,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Diesel,23.0,1300.0,5,200.0,5.0,16.0,True,73.54990000000001,3750.0,205.0,2500.0
398,Ford,Ecosport,1.5L Tdci Titanium Plus,1090000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Diesel,23.0,1304.0,5,200.0,5.0,16.0,True,73.54990000000001,3750.0,205.0,2500.0
399,Ford,Ecosport,1.5L Ti-Vct Titanium Plus,999900,1497.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Petrol,23.0,1304.0,5,200.0,5.0,16.0,True,90.46637700000001,6500.0,150.0,4500.0
400,Ford,Ecosport,1.5L Tdci Titanium S,1145000,1498.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Diesel,23.0,1242.0,5,200.0,5.0,11.0,True,73.54990000000001,3750.0,205.0,2500.0
401,Ford,Ecosport,1.5L Ti-Vct Thunder Edition,999900,1497.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Petrol,23.0,1304.0,5,200.0,5.0,16.0,True,90.46637700000001,6500.0,150.0,4500.0
402,Ford,Ecosport,1.5L Tdci Thunder Edition,1090000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,52.0,Diesel,23.0,1304.0,5,200.0,5.0,16.0,True,73.54990000000001,3750.0,205.0,2500.0
403,Renault,Duster,Rxe Petrol,799990,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Petrol,13.87,1296.0,5,205.0,5.0,9.5,True,77.962894,5600.0,142.0,4000.0
404,Renault,Duster,Rxs Petrol,919990,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Petrol,13.87,1296.0,5,205.0,5.0,9.5,False,77.962894,5600.0,142.0,4000.0
405,Renault,Duster,Rxs (Opt) Cvt,999990,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Petrol,13.87,1296.0,6,205.0,5.0,9.5,False,77.962894,5600.0,142.0,4000.0
406,Renault,Duster,85 Ps Rxe Mt Diesel,929990,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,19.6,1296.0,5,205.0,5.0,9.5,True,62.517415,3750.0,200.0,1750.0
407,Renault,Duster,85 Ps Rxs Mt Diesel,999990,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,19.6,1296.0,5,205.0,5.0,9.5,True,62.517415,3750.0,200.0,1750.0
408,Renault,Duster,110 Ps Rxs Mt Diesel,1119990,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,19.6,1296.0,6,205.0,5.0,,True,80.90489,4000.0,245.0,1750.0
409,Renault,Duster,110 Ps Rxz Mt Diesel,1209990,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,19.6,1296.0,6,205.0,5.0,,True,80.90489,4000.0,245.0,1750.0
410,Renault,Duster,110 Ps Rxz Amt Diesel,1249990,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,19.6,1296.0,6,205.0,5.0,,True,80.90489,4000.0,245.0,1750.0
411,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,1249990,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,19.6,1296.0,6,205.0,5.0,,True,80.90489,4000.0,245.0,1750.0
412,Renault,Lodgy,85 Ps Std,863299,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,21.04,1299.0,5,174.0,8.0,,True,62.517415,3750.0,200.0,1900.0
413,Renault,Lodgy,85 Ps Rxe 8 Seater,964199,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,21.04,1299.0,5,174.0,8.0,,False,62.517415,3750.0,200.0,1900.0
414,Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,1211599,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,19.98,1338.0,6,174.0,,,False,80.90489,4000.0,245.0,1750.0
415,Renault,Lodgy,Stepway Rxz 110Ps 7-Seater,1211599,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,19.98,1368.0,6,174.0,7.0,,False,80.90489,4000.0,245.0,1750.0
416,Renault,Lodgy,Stepway Rxl 85Ps 8-Seater,1053899,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,21.04,1299.0,5,174.0,8.0,,False,62.517415,3750.0,200.0,1900.0
417,Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,1130099,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,21.04,1299.0,5,174.0,8.0,,True,62.517415,3750.0,200.0,1900.0
418,Renault,Lodgy,85 Ps Rxe 7 Seater,964199,1461.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,21.04,1299.0,5,174.0,7.0,,False,62.517415,3750.0,200.0,1900.0
419,Volkswagen,Vento,Trendline 1.6 (P),876500,1598.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,16.09,1140.0,5,163.0,5.0,,False,77.227395,5250.0,153.0,3800.0
420,Volkswagen,Vento,Highline 1.6 (P),999900,1598.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,16.09,1140.0,5,163.0,5.0,,False,77.227395,5250.0,153.0,3800.0
421,Volkswagen,Vento,Comfortline 1.6 (P),999900,1598.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,16.09,1137.0,5,163.0,5.0,,False,77.227395,5250.0,153.0,3800.0
422,Volkswagen,Vento,Highline 1.2 (P) Dsg,1197500,1197.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,18.19,1179.0,7,163.0,5.0,,False,77.227395,5000.0,175.0,2800.0
423,Volkswagen,Vento,Highline Plus 1.2 (P) Dsg,1449500,1197.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,18.19,1174.0,7,163.0,5.0,,False,77.227395,5000.0,175.0,2800.0
424,Volkswagen,Vento,Trendline 1.5 (D),958500,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Diesel,20.64,1193.0,5,163.0,5.0,,True,77.227395,4400.0,250.0,2000.0
425,Volkswagen,Vento,Comfortline 1.5 (D),999900,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Diesel,20.64,1208.0,5,163.0,5.0,,True,77.227395,4400.0,250.0,2000.0
426,Volkswagen,Vento,Highline 1.5 (D),1210500,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,55.0,Diesel,20.64,1211.0,5,163.0,5.0,,True,77.227395,4400.0,250.0,2000.0
427,Volkswagen,Vento,Highline 1.5 (D) Dsg,1336500,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Diesel,21.5,1211.0,7,163.0,5.0,,True,77.227395,4400.0,250.0,2000.0
428,Volkswagen,Vento,Highline Plus 1.5 (D) Dsg,1317500,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Diesel,20.64,1211.0,5,163.0,5.0,,False,77.227395,4400.0,250.0,2000.0
429,Volkswagen,Vento,Gt Line (D),1449500,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,19.91,1148.0,5,165.0,5.0,,True,80.90489,4400.0,250.0,2000.0
430,Volkswagen,Vento,Gt Line (P) Dsg,1317500,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,17.21,1109.0,7,165.0,5.0,,False,77.227395,5000.0,175.0,2800.0
431,Honda,Brv,E Petrol,952900,1497.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,15.4,1199.0,7,210.0,7.0,,False,87.524381,6600.0,145.0,4600.0
432,Honda,Brv,S Petrol,1052900,1497.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,15.4,1217.0,7,210.0,7.0,,False,87.524381,6600.0,145.0,4600.0
433,Honda,Brv,V Petrol,1167900,1497.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,15.4,1225.0,7,210.0,7.0,,False,87.524381,6600.0,145.0,4600.0
434,Honda,Brv,Vx Petrol,1271900,1497.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,15.4,1235.0,7,210.0,7.0,,False,87.524381,6600.0,145.0,4600.0
435,Honda,Brv,V Cvt Petrol,1285900,1497.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,16.0,1238.0,7,210.0,7.0,,False,87.524381,6600.0,145.0,4600.0
436,Honda,Brv,S Diesel,1187900,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Diesel,21.9,1289.0,7,210.0,7.0,,True,73.54990000000001,3600.0,200.0,1750.0
437,Honda,Brv,V Diesel,1273900,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Diesel,21.9,1301.0,7,210.0,7.0,,True,73.54990000000001,3600.0,200.0,1750.0
438,Honda,Brv,Vx Diesel,1382900,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Diesel,21.9,1306.0,7,210.0,7.0,,True,73.54990000000001,3600.0,200.0,1750.0
439,Mahindra,Thar,Crde,959860,2498.0,4.0,4.0,4WD,BS IV,"Front, Transverse",Injection,60.0,Diesel,13.0,1750.0,5,200.0,6.0,,True,78.2985,3800.0,247.0,1900.0
440,Mahindra,Thar,700 Special Edition,999148,2498.0,4.0,4.0,4WD,BS IV,"Front, Transverse",Injection,60.0,Diesel,13.0,1750.0,5,200.0,6.0,,True,77.227395,3800.0,247.0,1900.0
441,Mahindra,Thar,Crde Abs,974860,2498.0,4.0,4.0,4WD,BS IV,"Front, Transverse",Injection,60.0,Diesel,13.0,1750.0,5,200.0,6.0,,True,78.2985,3800.0,247.0,1900.0
442,Maruti Suzuki,Xl6,Zeta Mt,984689,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,19.01,1180.0,5,,6.0,,True,76.491896,6000.0,138.0,4400.0
443,Maruti Suzuki,Xl6,Alpha Mt,1041189,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,19.01,1180.0,5,,6.0,,True,76.491896,6000.0,138.0,4400.0
444,Maruti Suzuki,Xl6,Zeta At,1094689,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,17.01,1180.0,5,,6.0,,True,76.491896,6000.0,138.0,4400.0
445,Maruti Suzuki,Xl6,Alpha At,1151189,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,17.01,1180.0,5,,6.0,,True,76.491896,6000.0,138.0,4400.0
446,Mahindra,Scorpio,4Wd Getaway,1236258,2179.0,4.0,2.0,4WD,BS IV,"Front, Longitudinal",Injection,80.0,Diesel,10.22,1865.0,5,210.0,5.0,18.5,True,88.995379,4000.0,280.0,2300.0
447,Mahindra,Scorpio,2Wd Getaway,1123158,2179.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Diesel,13.5,2510.0,5,210.0,5.0,,True,88.995379,4000.0,280.0,2300.0
